instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,atemp_actual,hum_actual,windspeed_actual
177,2011-01-08,Musim Semi,0,1,15,0,6,0,Cerah,0.2,0.1667,0.32,0.4478,5,69,74,8.200000000000001,8.334999999999999,32.0,30.002599999999997
178,2011-01-08,Musim Semi,0,1,16,0,6,0,Cerah,0.18,0.1364,0.29,0.4478,8,68,76,7.38,6.819999999999999,28.999999999999996,30.002599999999997
179,2011-01-08,Musim Semi,0,1,17,0,6,0,Cerah,0.16,0.1212,0.37,0.5522,5,64,69,6.5600000000000005,6.0600000000000005,37.0,36.9974
180,2011-01-08,Musim Semi,0,1,18,0,6,0,Cerah,0.14,0.1212,0.39,0.2985,3,52,55,5.74,6.0600000000000005,39.0,19.999499999999998
181,2011-01-08,Musim Semi,0,1,19,0,6,0,Cerah,0.14,0.1212,0.36,0.2537,4,26,30,5.74,6.0600000000000005,36.0,16.997899999999998
182,2011-01-08,Musim Semi,0,1,20,0,6,0,Cerah,0.12,0.1212,0.36,0.2537,0,28,28,4.92,6.0600000000000005,36.0,16.997899999999998
183,2011-01-08,Musim Semi,0,1,21,0,6,0,Cerah,0.12,0.1061,0.39,0.3582,2,35,37,4.92,5.305,39.0,23.9994
184,2011-01-08,Musim Semi,0,1,22,0,6,0,Cerah,0.12,0.1061,0.36,0.3881,1,33,34,4.92,5.305,36.0,26.0027
185,2011-01-08,Musim Semi,0,1,23,0,6,0,Cerah,0.1,0.0606,0.39,0.4478,0,22,22,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997
186,2011-01-09,Musim Semi,0,1,0,0,0,0,Cerah,0.1,0.0758,0.42,0.3881,1,24,25,4.1000000000000005,3.7900000000000005,42.0,26.0027
187,2011-01-09,Musim Semi,0,1,1,0,0,0,Cerah,0.1,0.0606,0.42,0.4627,0,12,12,4.1000000000000005,3.0300000000000002,42.0,31.0009
188,2011-01-09,Musim Semi,0,1,2,0,0,0,Cerah,0.1,0.0606,0.46,0.4627,0,11,11,4.1000000000000005,3.0300000000000002,46.0,31.0009
189,2011-01-09,Musim Semi,0,1,3,0,0,0,Cerah,0.1,0.0758,0.46,0.4179,0,4,4,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998
190,2011-01-09,Musim Semi,0,1,4,0,0,0,Cerah,0.08,0.0909,0.53,0.194,0,1,1,3.2800000000000002,4.545,53.0,12.998000000000001
191,2011-01-09,Musim Semi,0,1,5,0,0,0,Cerah,0.08,0.0909,0.53,0.194,0,1,1,3.2800000000000002,4.545,53.0,12.998000000000001
192,2011-01-09,Musim Semi,0,1,6,0,0,0,Cerah,0.1,0.0909,0.49,0.2836,0,1,1,4.1000000000000005,4.545,49.0,19.0012
193,2011-01-09,Musim Semi,0,1,7,0,0,0,Cerah,0.08,0.0909,0.53,0.194,1,5,6,3.2800000000000002,4.545,53.0,12.998000000000001
194,2011-01-09,Musim Semi,0,1,8,0,0,0,Cerah,0.1,0.0909,0.49,0.2836,0,10,10,4.1000000000000005,4.545,49.0,19.0012
195,2011-01-09,Musim Semi,0,1,9,0,0,0,Cerah,0.12,0.0758,0.46,0.5224,0,19,19,4.92,3.7900000000000005,46.0,35.0008
196,2011-01-09,Musim Semi,0,1,10,0,0,0,Cerah,0.14,0.1061,0.43,0.3881,0,49,49,5.74,5.305,43.0,26.0027
197,2011-01-09,Musim Semi,0,1,11,0,0,0,Cerah,0.16,0.1212,0.4,0.5224,2,47,49,6.5600000000000005,6.0600000000000005,40.0,35.0008
198,2011-01-09,Musim Semi,0,1,12,0,0,0,Cerah,0.18,0.1364,0.37,0.4478,4,79,83,7.38,6.819999999999999,37.0,30.002599999999997
199,2011-01-09,Musim Semi,0,1,13,0,0,0,Cerah,0.2,0.1667,0.34,0.4478,6,69,75,8.200000000000001,8.334999999999999,34.0,30.002599999999997
200,2011-01-09,Musim Semi,0,1,14,0,0,0,Cerah,0.22,0.1818,0.32,0.4627,8,64,72,9.02,9.09,32.0,31.0009
201,2011-01-09,Musim Semi,0,1,15,0,0,0,Cerah,0.22,0.197,0.35,0.3582,5,77,82,9.02,9.85,35.0,23.9994
202,2011-01-09,Musim Semi,0,1,16,0,0,0,Cerah,0.2,0.1667,0.34,0.4478,13,79,92,8.200000000000001,8.334999999999999,34.0,30.002599999999997
203,2011-01-09,Musim Semi,0,1,17,0,0,0,Cerah,0.18,0.1515,0.37,0.3881,3,59,62,7.38,7.575,37.0,26.0027
204,2011-01-09,Musim Semi,0,1,18,0,0,0,Cerah,0.16,0.1364,0.4,0.3284,4,44,48,6.5600000000000005,6.819999999999999,40.0,22.0028
205,2011-01-09,Musim Semi,0,1,19,0,0,0,Cerah,0.16,0.1364,0.43,0.3284,1,40,41,6.5600000000000005,6.819999999999999,43.0,22.0028
206,2011-01-09,Musim Semi,0,1,20,0,0,0,Cerah,0.14,0.1212,0.46,0.2537,0,38,38,5.74,6.0600000000000005,46.0,16.997899999999998
207,2011-01-09,Musim Semi,0,1,21,0,0,0,Cerah,0.14,0.1061,0.46,0.4179,1,19,20,5.74,5.305,46.0,27.999299999999998
208,2011-01-09,Musim Semi,0,1,22,0,0,0,Cerah,0.14,0.1212,0.46,0.2985,5,10,15,5.74,6.0600000000000005,46.0,19.999499999999998
209,2011-01-09,Musim Semi,0,1,23,0,0,0,Cerah,0.12,0.1364,0.5,0.194,0,6,6,4.92,6.819999999999999,50.0,12.998000000000001
210,2011-01-10,Musim Semi,0,1,0,0,1,1,Cerah,0.12,0.1212,0.5,0.2836,2,3,5,4.92,6.0600000000000005,50.0,19.0012
211,2011-01-10,Musim Semi,0,1,1,0,1,1,Cerah,0.12,0.1212,0.5,0.2836,1,0,1,4.92,6.0600000000000005,50.0,19.0012
212,2011-01-10,Musim Semi,0,1,2,0,1,1,Cerah,0.12,0.1212,0.5,0.2239,0,3,3,4.92,6.0600000000000005,50.0,15.001299999999999
213,2011-01-10,Musim Semi,0,1,3,0,1,1,Cerah,0.12,0.1212,0.5,0.2239,0,1,1,4.92,6.0600000000000005,50.0,15.001299999999999
214,2011-01-10,Musim Semi,0,1,4,0,1,1,Cerah,0.1,0.1212,0.54,0.1343,1,2,3,4.1000000000000005,6.0600000000000005,54.0,8.9981
215,2011-01-10,Musim Semi,0,1,5,0,1,1,Cerah,0.1,0.1061,0.54,0.2537,0,3,3,4.1000000000000005,5.305,54.0,16.997899999999998
216,2011-01-10,Musim Semi,0,1,6,0,1,1,Cerah,0.12,0.1212,0.5,0.2836,0,31,31,4.92,6.0600000000000005,50.0,19.0012
217,2011-01-10,Musim Semi,0,1,7,0,1,1,Cerah,0.12,0.1212,0.5,0.2239,2,75,77,4.92,6.0600000000000005,50.0,15.001299999999999
218,2011-01-10,Musim Semi,0,1,8,0,1,1,Berkabut,0.12,0.1212,0.5,0.2836,4,184,188,4.92,6.0600000000000005,50.0,19.0012
219,2011-01-10,Musim Semi,0,1,9,0,1,1,Berkabut,0.14,0.1212,0.5,0.2537,2,92,94,5.74,6.0600000000000005,50.0,16.997899999999998
220,2011-01-10,Musim Semi,0,1,10,0,1,1,Berkabut,0.14,0.1212,0.5,0.2985,0,31,31,5.74,6.0600000000000005,50.0,19.999499999999998
221,2011-01-10,Musim Semi,0,1,11,0,1,1,Berkabut,0.16,0.1364,0.47,0.2836,2,28,30,6.5600000000000005,6.819999999999999,47.0,19.0012
222,2011-01-10,Musim Semi,0,1,12,0,1,1,Berkabut,0.2,0.1818,0.4,0.2836,5,47,52,8.200000000000001,9.09,40.0,19.0012
223,2011-01-10,Musim Semi,0,1,13,0,1,1,Berkabut,0.2,0.1818,0.4,0.2836,4,50,54,8.200000000000001,9.09,40.0,19.0012
224,2011-01-10,Musim Semi,0,1,14,0,1,1,Berkabut,0.2,0.197,0.4,0.2239,0,47,47,8.200000000000001,9.85,40.0,15.001299999999999
225,2011-01-10,Musim Semi,0,1,15,0,1,1,Berkabut,0.2,0.197,0.4,0.2239,2,43,45,8.200000000000001,9.85,40.0,15.001299999999999
226,2011-01-10,Musim Semi,0,1,16,0,1,1,Cerah,0.2,0.2121,0.4,0.1343,4,70,74,8.200000000000001,10.605,40.0,8.9981
227,2011-01-10,Musim Semi,0,1,17,0,1,1,Cerah,0.2,0.2273,0.4,0.1045,4,174,178,8.200000000000001,11.365,40.0,7.0015
228,2011-01-10,Musim Semi,0,1,18,0,1,1,Cerah,0.2,0.197,0.4,0.2239,1,154,155,8.200000000000001,9.85,40.0,15.001299999999999
229,2011-01-10,Musim Semi,0,1,19,0,1,1,Cerah,0.16,0.1667,0.47,0.1642,3,92,95,6.5600000000000005,8.334999999999999,47.0,11.0014
230,2011-01-10,Musim Semi,0,1,20,0,1,1,Cerah,0.16,0.1667,0.5,0.1642,1,73,74,6.5600000000000005,8.334999999999999,50.0,11.0014
231,2011-01-10,Musim Semi,0,1,21,0,1,1,Cerah,0.14,0.1364,0.59,0.194,1,37,38,5.74,6.819999999999999,59.0,12.998000000000001
232,2011-01-10,Musim Semi,0,1,22,0,1,1,Cerah,0.14,0.1515,0.59,0.1642,2,22,24,5.74,7.575,59.0,11.0014
233,2011-01-10,Musim Semi,0,1,23,0,1,1,Cerah,0.14,0.1515,0.59,0.1642,0,18,18,5.74,7.575,59.0,11.0014
234,2011-01-11,Musim Semi,0,1,0,0,2,1,Cerah,0.14,0.1667,0.59,0.1045,2,10,12,5.74,8.334999999999999,59.0,7.0015
235,2011-01-11,Musim Semi,0,1,1,0,2,1,Cerah,0.14,0.1515,0.59,0.1642,0,3,3,5.74,7.575,59.0,11.0014
236,2011-01-11,Musim Semi,0,1,2,0,2,1,Berkabut,0.16,0.1515,0.55,0.194,0,3,3,6.5600000000000005,7.575,55.00000000000001,12.998000000000001
237,2011-01-11,Musim Semi,0,1,5,0,2,1,Berkabut,0.16,0.1818,0.55,0.1343,0,6,6,6.5600000000000005,9.09,55.00000000000001,8.9981
238,2011-01-11,Musim Semi,0,1,6,0,2,1,Berkabut,0.16,0.1818,0.55,0.1343,0,27,27,6.5600000000000005,9.09,55.00000000000001,8.9981
239,2011-01-11,Musim Semi,0,1,7,0,2,1,Berkabut,0.16,0.2273,0.55,0.0,2,97,99,6.5600000000000005,11.365,55.00000000000001,0.0
240,2011-01-11,Musim Semi,0,1,8,0,2,1,Berkabut,0.18,0.2121,0.51,0.0896,3,214,217,7.38,10.605,51.0,6.0032
241,2011-01-11,Musim Semi,0,1,9,0,2,1,Berkabut,0.18,0.197,0.51,0.1642,3,127,130,7.38,9.85,51.0,11.0014
242,2011-01-11,Musim Semi,0,1,10,0,2,1,Berkabut,0.2,0.2121,0.51,0.1642,3,51,54,8.200000000000001,10.605,51.0,11.0014
243,2011-01-11,Musim Semi,0,1,11,0,2,1,Berkabut,0.2,0.2121,0.47,0.1343,4,31,35,8.200000000000001,10.605,47.0,8.9981
244,2011-01-11,Musim Semi,0,1,12,0,2,1,Berkabut,0.2,0.2273,0.51,0.1045,2,55,57,8.200000000000001,11.365,51.0,7.0015
245,2011-01-11,Musim Semi,0,1,13,0,2,1,Berkabut,0.2,0.2273,0.59,0.0896,6,46,52,8.200000000000001,11.365,59.0,6.0032
246,2011-01-11,Musim Semi,0,1,14,0,2,1,Berkabut,0.2,0.2273,0.59,0.0896,3,60,63,8.200000000000001,11.365,59.0,6.0032
247,2011-01-11,Musim Semi,0,1,15,0,2,1,Berkabut,0.16,0.197,0.8,0.0896,2,45,47,6.5600000000000005,9.85,80.0,6.0032
248,2011-01-11,Musim Semi,0,1,16,0,2,1,Berkabut,0.16,0.1515,0.86,0.2239,4,72,76,6.5600000000000005,7.575,86.0,15.001299999999999
249,2011-01-11,Musim Semi,0,1,17,0,2,1,Berkabut,0.16,0.1515,0.86,0.2239,6,130,136,6.5600000000000005,7.575,86.0,15.001299999999999
250,2011-01-11,Musim Semi,0,1,18,0,2,1,Hujan/Salju Ringan,0.16,0.1818,0.93,0.1045,1,94,95,6.5600000000000005,9.09,93.0,7.0015
251,2011-01-11,Musim Semi,0,1,19,0,2,1,Hujan/Salju Ringan,0.16,0.2273,0.93,0.0,0,51,51,6.5600000000000005,11.365,93.0,0.0
252,2011-01-11,Musim Semi,0,1,20,0,2,1,Hujan/Salju Ringan,0.16,0.1515,0.93,0.194,0,32,32,6.5600000000000005,7.575,93.0,12.998000000000001
253,2011-01-11,Musim Semi,0,1,21,0,2,1,Hujan/Salju Ringan,0.16,0.197,0.86,0.0896,0,20,20,6.5600000000000005,9.85,86.0,6.0032
254,2011-01-11,Musim Semi,0,1,22,0,2,1,Hujan/Salju Ringan,0.16,0.1818,0.93,0.1045,1,28,29,6.5600000000000005,9.09,93.0,7.0015
255,2011-01-11,Musim Semi,0,1,23,0,2,1,Hujan/Salju Ringan,0.16,0.197,0.93,0.0896,1,18,19,6.5600000000000005,9.85,93.0,6.0032
256,2011-01-12,Musim Semi,0,1,0,0,3,1,Berkabut,0.16,0.197,0.86,0.0896,0,7,7,6.5600000000000005,9.85,86.0,6.0032
257,2011-01-12,Musim Semi,0,1,1,0,3,1,Berkabut,0.16,0.1818,0.86,0.1045,0,6,6,6.5600000000000005,9.09,86.0,7.0015
258,2011-01-12,Musim Semi,0,1,2,0,3,1,Cerah,0.14,0.1515,0.86,0.1343,0,1,1,5.74,7.575,86.0,8.9981
259,2011-01-12,Musim Semi,0,1,5,0,3,1,Cerah,0.14,0.1515,0.86,0.1642,0,5,5,5.74,7.575,86.0,11.0014
260,2011-01-12,Musim Semi,0,1,6,0,3,1,Cerah,0.12,0.1515,0.93,0.1343,0,16,16,4.92,7.575,93.0,8.9981
261,2011-01-12,Musim Semi,0,1,7,0,3,1,Cerah,0.14,0.1515,0.69,0.1343,0,54,54,5.74,7.575,69.0,8.9981
262,2011-01-12,Musim Semi,0,1,8,0,3,1,Cerah,0.16,0.1667,0.59,0.1642,3,125,128,6.5600000000000005,8.334999999999999,59.0,11.0014
263,2011-01-12,Musim Semi,0,1,9,0,3,1,Cerah,0.16,0.1364,0.59,0.3284,3,78,81,6.5600000000000005,6.819999999999999,59.0,22.0028
264,2011-01-12,Musim Semi,0,1,10,0,3,1,Cerah,0.18,0.1818,0.55,0.2239,0,39,39,7.38,9.09,55.00000000000001,15.001299999999999
265,2011-01-12,Musim Semi,0,1,11,0,3,1,Cerah,0.2,0.1818,0.51,0.3881,3,32,35,8.200000000000001,9.09,51.0,26.0027
266,2011-01-12,Musim Semi,0,1,12,0,3,1,Cerah,0.2,0.1515,0.47,0.5821,3,52,55,8.200000000000001,7.575,47.0,39.000699999999995
267,2011-01-12,Musim Semi,0,1,13,0,3,1,Cerah,0.22,0.197,0.44,0.3582,0,49,49,9.02,9.85,44.0,23.9994
268,2011-01-12,Musim Semi,0,1,14,0,3,1,Cerah,0.2,0.1818,0.47,0.3284,0,44,44,8.200000000000001,9.09,47.0,22.0028
269,2011-01-12,Musim Semi,0,1,15,0,3,1,Cerah,0.2,0.1667,0.47,0.4179,1,48,49,8.200000000000001,8.334999999999999,47.0,27.999299999999998
270,2011-01-12,Musim Semi,0,1,16,0,3,1,Cerah,0.22,0.197,0.44,0.3284,5,63,68,9.02,9.85,44.0,22.0028
271,2011-01-12,Musim Semi,0,1,17,0,3,1,Cerah,0.2,0.1818,0.47,0.3582,0,139,139,8.200000000000001,9.09,47.0,23.9994
272,2011-01-12,Musim Semi,0,1,18,0,3,1,Cerah,0.2,0.1515,0.47,0.5224,2,135,137,8.200000000000001,7.575,47.0,35.0008
273,2011-01-12,Musim Semi,0,1,19,0,3,1,Cerah,0.18,0.1515,0.47,0.4179,1,82,83,7.38,7.575,47.0,27.999299999999998
274,2011-01-12,Musim Semi,0,1,20,0,3,1,Cerah,0.16,0.1364,0.5,0.3284,2,54,56,6.5600000000000005,6.819999999999999,50.0,22.0028
275,2011-01-12,Musim Semi,0,1,21,0,3,1,Cerah,0.16,0.1364,0.55,0.3284,0,57,57,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028
276,2011-01-12,Musim Semi,0,1,22,0,3,1,Cerah,0.16,0.1212,0.55,0.4478,1,32,33,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997
277,2011-01-12,Musim Semi,0,1,23,0,3,1,Cerah,0.14,0.1061,0.59,0.4179,1,19,20,5.74,5.305,59.0,27.999299999999998
278,2011-01-13,Musim Semi,0,1,0,0,4,1,Cerah,0.14,0.1212,0.59,0.2836,1,6,7,5.74,6.0600000000000005,59.0,19.0012
279,2011-01-13,Musim Semi,0,1,1,0,4,1,Cerah,0.14,0.1212,0.5,0.2836,0,2,2,5.74,6.0600000000000005,50.0,19.0012
280,2011-01-13,Musim Semi,0,1,2,0,4,1,Cerah,0.14,0.1212,0.5,0.3582,0,2,2,5.74,6.0600000000000005,50.0,23.9994
281,2011-01-13,Musim Semi,0,1,3,0,4,1,Cerah,0.14,0.1212,0.5,0.3284,0,3,3,5.74,6.0600000000000005,50.0,22.0028
282,2011-01-13,Musim Semi,0,1,4,0,4,1,Cerah,0.14,0.1212,0.5,0.2537,0,4,4,5.74,6.0600000000000005,50.0,16.997899999999998
283,2011-01-13,Musim Semi,0,1,5,0,4,1,Cerah,0.14,0.1212,0.5,0.2985,0,3,3,5.74,6.0600000000000005,50.0,19.999499999999998
284,2011-01-13,Musim Semi,0,1,6,0,4,1,Cerah,0.12,0.1515,0.54,0.1343,0,28,28,4.92,7.575,54.0,8.9981
285,2011-01-13,Musim Semi,0,1,7,0,4,1,Cerah,0.12,0.1515,0.54,0.1343,0,72,72,4.92,7.575,54.0,8.9981
286,2011-01-13,Musim Semi,0,1,8,0,4,1,Cerah,0.14,0.1364,0.5,0.194,5,197,202,5.74,6.819999999999999,50.0,12.998000000000001
287,2011-01-13,Musim Semi,0,1,9,0,4,1,Cerah,0.14,0.1212,0.5,0.3284,2,137,139,5.74,6.0600000000000005,50.0,22.0028
288,2011-01-13,Musim Semi,0,1,10,0,4,1,Berkabut,0.16,0.1364,0.5,0.3582,2,36,38,6.5600000000000005,6.819999999999999,50.0,23.9994
289,2011-01-13,Musim Semi,0,1,11,0,4,1,Berkabut,0.2,0.1667,0.44,0.4478,4,33,37,8.200000000000001,8.334999999999999,44.0,30.002599999999997
290,2011-01-13,Musim Semi,0,1,12,0,4,1,Cerah,0.2,0.1667,0.44,0.4179,3,49,52,8.200000000000001,8.334999999999999,44.0,27.999299999999998
291,2011-01-13,Musim Semi,0,1,13,0,4,1,Cerah,0.22,0.197,0.41,0.4478,2,81,83,9.02,9.85,41.0,30.002599999999997
292,2011-01-13,Musim Semi,0,1,14,0,4,1,Cerah,0.22,0.197,0.41,0.3881,3,39,42,9.02,9.85,41.0,26.0027
293,2011-01-13,Musim Semi,0,1,15,0,4,1,Cerah,0.24,0.2121,0.38,0.2985,5,55,60,9.84,10.605,38.0,19.999499999999998
294,2011-01-13,Musim Semi,0,1,16,0,4,1,Cerah,0.24,0.2121,0.38,0.3582,2,76,78,9.84,10.605,38.0,23.9994
295,2011-01-13,Musim Semi,0,1,17,0,4,1,Cerah,0.2,0.1818,0.4,0.2836,4,158,162,8.200000000000001,9.09,40.0,19.0012
296,2011-01-13,Musim Semi,0,1,18,0,4,1,Cerah,0.2,0.1818,0.4,0.3284,3,141,144,8.200000000000001,9.09,40.0,22.0028
297,2011-01-13,Musim Semi,0,1,19,0,4,1,Cerah,0.16,0.1515,0.47,0.2537,1,98,99,6.5600000000000005,7.575,47.0,16.997899999999998
298,2011-01-13,Musim Semi,0,1,20,0,4,1,Cerah,0.16,0.1515,0.47,0.2239,0,64,64,6.5600000000000005,7.575,47.0,15.001299999999999
299,2011-01-13,Musim Semi,0,1,21,0,4,1,Cerah,0.14,0.1212,0.46,0.2985,0,40,40,5.74,6.0600000000000005,46.0,19.999499999999998
300,2011-01-13,Musim Semi,0,1,22,0,4,1,Cerah,0.14,0.1212,0.46,0.3284,0,30,30,5.74,6.0600000000000005,46.0,22.0028
301,2011-01-13,Musim Semi,0,1,23,0,4,1,Cerah,0.12,0.1364,0.5,0.194,1,14,15,4.92,6.819999999999999,50.0,12.998000000000001
302,2011-01-14,Musim Semi,0,1,0,0,5,1,Cerah,0.12,0.1364,0.5,0.194,0,14,14,4.92,6.819999999999999,50.0,12.998000000000001
303,2011-01-14,Musim Semi,0,1,1,0,5,1,Cerah,0.1,0.1212,0.54,0.1642,0,5,5,4.1000000000000005,6.0600000000000005,54.0,11.0014
304,2011-01-14,Musim Semi,0,1,2,0,5,1,Cerah,0.1,0.1212,0.54,0.1343,0,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981
305,2011-01-14,Musim Semi,0,1,3,0,5,1,Cerah,0.1,0.1364,0.54,0.1045,0,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015
306,2011-01-14,Musim Semi,0,1,5,0,5,1,Cerah,0.1,0.1364,0.54,0.0896,0,8,8,4.1000000000000005,6.819999999999999,54.0,6.0032
307,2011-01-14,Musim Semi,0,1,6,0,5,1,Cerah,0.1,0.1818,0.54,0.0,0,17,17,4.1000000000000005,9.09,54.0,0.0
308,2011-01-14,Musim Semi,0,1,7,0,5,1,Cerah,0.1,0.1212,0.74,0.1642,0,70,70,4.1000000000000005,6.0600000000000005,74.0,11.0014
309,2011-01-14,Musim Semi,0,1,8,0,5,1,Cerah,0.12,0.1667,0.68,0.0,2,156,158,4.92,8.334999999999999,68.0,0.0
310,2011-01-14,Musim Semi,0,1,9,0,5,1,Cerah,0.14,0.1515,0.69,0.1343,0,117,117,5.74,7.575,69.0,8.9981
311,2011-01-14,Musim Semi,0,1,10,0,5,1,Cerah,0.18,0.1818,0.55,0.194,4,40,44,7.38,9.09,55.00000000000001,12.998000000000001
312,2011-01-14,Musim Semi,0,1,11,0,5,1,Cerah,0.18,0.1667,0.51,0.2836,6,47,53,7.38,8.334999999999999,51.0,19.0012
313,2011-01-14,Musim Semi,0,1,12,0,5,1,Cerah,0.2,0.197,0.44,0.2537,2,59,61,8.200000000000001,9.85,44.0,16.997899999999998
314,2011-01-14,Musim Semi,0,1,13,0,5,1,Cerah,0.22,0.197,0.37,0.3881,4,73,77,9.02,9.85,37.0,26.0027
315,2011-01-14,Musim Semi,0,1,14,0,5,1,Cerah,0.22,0.2121,0.41,0.2836,5,59,64,9.02,10.605,41.0,19.0012
316,2011-01-14,Musim Semi,0,1,15,0,5,1,Cerah,0.24,0.2424,0.38,0.1642,9,59,68,9.84,12.120000000000001,38.0,11.0014
317,2011-01-14,Musim Semi,0,1,16,0,5,1,Cerah,0.22,0.2424,0.41,0.1045,3,87,90,9.02,12.120000000000001,41.0,7.0015
318,2011-01-14,Musim Semi,0,1,17,0,5,1,Cerah,0.22,0.2273,0.41,0.1642,4,155,159,9.02,11.365,41.0,11.0014
319,2011-01-14,Musim Semi,0,1,18,0,5,1,Cerah,0.2,0.2576,0.47,0.0,5,134,139,8.200000000000001,12.879999999999999,47.0,0.0
320,2011-01-14,Musim Semi,0,1,19,0,5,1,Cerah,0.16,0.197,0.59,0.0896,3,89,92,6.5600000000000005,9.85,59.0,6.0032
321,2011-01-14,Musim Semi,0,1,20,0,5,1,Cerah,0.18,0.2424,0.59,0.0,0,68,68,7.38,12.120000000000001,59.0,0.0
322,2011-01-14,Musim Semi,0,1,21,0,5,1,Cerah,0.16,0.2273,0.69,0.0,4,48,52,6.5600000000000005,11.365,69.0,0.0
323,2011-01-14,Musim Semi,0,1,22,0,5,1,Berkabut,0.16,0.2273,0.69,0.0,2,34,36,6.5600000000000005,11.365,69.0,0.0
324,2011-01-14,Musim Semi,0,1,23,0,5,1,Berkabut,0.18,0.2424,0.55,0.0,1,26,27,7.38,12.120000000000001,55.00000000000001,0.0
325,2011-01-15,Musim Semi,0,1,0,0,6,0,Cerah,0.18,0.2424,0.55,0.0,3,25,28,7.38,12.120000000000001,55.00000000000001,0.0
326,2011-01-15,Musim Semi,0,1,1,0,6,0,Berkabut,0.16,0.197,0.59,0.0896,2,18,20,6.5600000000000005,9.85,59.0,6.0032
327,2011-01-15,Musim Semi,0,1,2,0,6,0,Berkabut,0.16,0.197,0.59,0.0896,0,12,12,6.5600000000000005,9.85,59.0,6.0032
328,2011-01-15,Musim Semi,0,1,3,0,6,0,Berkabut,0.16,0.2273,0.59,0.0,1,7,8,6.5600000000000005,11.365,59.0,0.0
329,2011-01-15,Musim Semi,0,1,4,0,6,0,Berkabut,0.16,0.2273,0.59,0.0,0,5,5,6.5600000000000005,11.365,59.0,0.0
330,2011-01-15,Musim Semi,0,1,5,0,6,0,Cerah,0.16,0.2273,0.59,0.0,0,1,1,6.5600000000000005,11.365,59.0,0.0
331,2011-01-15,Musim Semi,0,1,6,0,6,0,Cerah,0.14,0.1667,0.63,0.1045,1,2,3,5.74,8.334999999999999,63.0,7.0015
332,2011-01-15,Musim Semi,0,1,7,0,6,0,Cerah,0.14,0.2121,0.63,0.0,1,9,10,5.74,10.605,63.0,0.0
333,2011-01-15,Musim Semi,0,1,8,0,6,0,Cerah,0.14,0.1515,0.63,0.1343,1,22,23,5.74,7.575,63.0,8.9981
334,2011-01-15,Musim Semi,0,1,9,0,6,0,Cerah,0.16,0.1818,0.64,0.1343,2,31,33,6.5600000000000005,9.09,64.0,8.9981
335,2011-01-15,Musim Semi,0,1,10,0,6,0,Cerah,0.18,0.197,0.59,0.1642,2,57,59,7.38,9.85,59.0,11.0014
336,2011-01-15,Musim Semi,0,1,11,0,6,0,Cerah,0.2,0.197,0.55,0.2239,18,54,72,8.200000000000001,9.85,55.00000000000001,15.001299999999999
337,2011-01-15,Musim Semi,0,1,12,0,6,0,Cerah,0.24,0.2273,0.48,0.2239,15,74,89,9.84,11.365,48.0,15.001299999999999
338,2011-01-15,Musim Semi,0,1,13,0,6,0,Cerah,0.28,0.2576,0.38,0.2985,21,80,101,11.48,12.879999999999999,38.0,19.999499999999998
339,2011-01-15,Musim Semi,0,1,14,0,6,0,Cerah,0.3,0.2879,0.39,0.2836,26,92,118,12.299999999999999,14.395,39.0,19.0012
340,2011-01-15,Musim Semi,0,1,15,0,6,0,Berkabut,0.32,0.3182,0.36,0.194,21,108,129,13.120000000000001,15.909999999999998,36.0,12.998000000000001
341,2011-01-15,Musim Semi,0,1,16,0,6,0,Berkabut,0.34,0.3333,0.34,0.194,33,95,128,13.940000000000001,16.665,34.0,12.998000000000001
342,2011-01-15,Musim Semi,0,1,17,0,6,0,Berkabut,0.32,0.303,0.36,0.2836,29,54,83,13.120000000000001,15.15,36.0,19.0012
343,2011-01-15,Musim Semi,0,1,18,0,6,0,Berkabut,0.3,0.2879,0.45,0.2537,15,69,84,12.299999999999999,14.395,45.0,16.997899999999998
344,2011-01-15,Musim Semi,0,1,19,0,6,0,Berkabut,0.32,0.303,0.39,0.2537,14,60,74,13.120000000000001,15.15,39.0,16.997899999999998
345,2011-01-15,Musim Semi,0,1,20,0,6,0,Berkabut,0.32,0.303,0.39,0.2537,6,35,41,13.120000000000001,15.15,39.0,16.997899999999998
346,2011-01-15,Musim Semi,0,1,21,0,6,0,Berkabut,0.32,0.303,0.39,0.2239,6,51,57,13.120000000000001,15.15,39.0,15.001299999999999
347,2011-01-15,Musim Semi,0,1,22,0,6,0,Berkabut,0.3,0.3182,0.42,0.1045,0,26,26,12.299999999999999,15.909999999999998,42.0,7.0015
348,2011-01-15,Musim Semi,0,1,23,0,6,0,Cerah,0.3,0.2879,0.45,0.2836,5,39,44,12.299999999999999,14.395,45.0,19.0012
349,2011-01-16,Musim Semi,0,1,0,0,0,0,Cerah,0.26,0.303,0.56,0.0,6,33,39,10.66,15.15,56.00000000000001,0.0
350,2011-01-16,Musim Semi,0,1,1,0,0,0,Cerah,0.26,0.2727,0.56,0.1343,4,19,23,10.66,13.635,56.00000000000001,8.9981
